"Subject","Experiment","Sex","Age","OutcomeCond","RespCond","Running","Congruency","Delay","Stimulus","Outcome","Resp","RT","Acc","Points","Discard","KT.RespAcc","KT.OutcomeAcc","Error"
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","769","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","723","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","365","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","725","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","498","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","491","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","467","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","603","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","412","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","1015","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","495","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","577","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","501","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","664","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","434","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","442","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","532","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","471","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","1019","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","959","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","943","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","690","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","460","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","510","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","668","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","899","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","461","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","544","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","1294","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","448","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R2","404","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","467","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","712","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","890","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","688","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","955","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","331","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","471","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","867","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","363","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","439","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","574","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","641","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","566","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","587","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","348","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","634","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","894","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","691","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","659","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","489","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","442","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","395","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","996","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","778","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","346","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","312","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","850","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","601","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","864","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","484","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","973","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","560","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","653","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","468","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","842","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R1","752","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","852","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","592","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","836","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","681","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","627","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","634","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","496","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","602","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","562","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","461","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","413","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","336","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","554","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","434","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","780","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","537","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","1167","1","5",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","400","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","1263","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","519","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","418","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","1229","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","499","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","685","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","1042","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","578","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","865","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","1025","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","679","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","433","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","527","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","625","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","839","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","585","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","716","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","799","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","1140","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","823","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","536","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","507","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","1300","1","4",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","661","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","520","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","923","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","990","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","649","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","1186","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","626","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","623","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","654","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","726","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","607","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","826","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","609","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","599","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","579","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","721","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","682","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","838","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","563","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","453","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","672","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","612","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","651","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","521","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","618","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R1","550","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","342","1","9",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","401","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","530","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S2","O2","R2","988","1","6",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","581","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","483","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","412","1","8",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S3","","R2","822","0","0",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Training",NA,NA,"S1","O1","R1","770","1","7",NA,NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","KnowledgeTest",NA,NA,"S2",NA,NA,NA,NA,NA,NA,"1","1",NA
"28","OR-priming-baseline","female","20","1","2","KnowledgeTest",NA,NA,"S1",NA,NA,NA,NA,NA,NA,"1","1",NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Incongruent","Long","S1","O2",NA,NA,NA,NA,"True",NA,NA,"OutcomeResp"
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Short","S3","O2",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Incongruent","Long","S2","O1",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Incongruent","Short","S1","O2","R1","831","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Congruent","Short","S1","O1","R1","719","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Congruent","Long","S2","O2","R2","846","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Congruent","Long","S1","O1","R1","1061","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Incongruent","Short","S2","O1","R2","1119","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Long","S3","O2","R1","1582","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Short","S3","O2","R2","904","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Congruent","Short","S2","O2","R2","1025","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Long","S3","O1","R2","1293","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Short","S3","O1","R1","1702","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Long","S3","O2","R1","1164","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Long","S3","O1","R1","1563","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","PracticeTest","Baseline","Short","S3","O1","R1","884","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S2","O1","R1","1508","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","1258","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S1","O1","R1","2263","1",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R1","963","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S2","O1","R1","1091","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","885","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","1149","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S1","O2","R2","1520","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","1997","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S2","O2","R2","1153","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S1","O2","R1","1224","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","939","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S1","O1","R1","903","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","1191","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","1424","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S2","O2","R2","1047","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S1","O1","R1","1233","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S1","O1","R1","1592","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","1728","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R2","2365","0",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S2","O1","R1","1239","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R2","1447","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S1","O2","R2","1301","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","1064","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S1","O1","R1","1782","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S1","O2","R2","1018","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S2","O2","R2","1768","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","2232","1",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S2","O2","R2","661","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S2","O1","R1","707","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","1181","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2",NA,NA,NA,NA,"True",NA,NA,"OutcomeResp"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","807","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","552","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","600","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R2","5666","0",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R2","1434","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S2","O1",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S2","O2","R2","858","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","449","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S2","O1","R1","762","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S2","O2",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2",NA,NA,NA,NA,"True",NA,NA,"OutcomeResp"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","1104","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","996","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S1","O1","R1","655","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2",NA,NA,NA,NA,"True",NA,NA,"DelayResp"
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S1","O2","R2","1284","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S1","O1","R1","583","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","974","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","716","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S1","O2","R2","846","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Long","S2","O1","R1","1039","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","1620","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","1127","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S2","O2","R2","1447","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R1","1166","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S2","O2","R2","948","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R2","1352","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O2","R2","3472","1",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S2","O1","R1","898","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Long","S3","O1","R2","1478","0",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S1","O1","R1","880","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Long","S1","O1","R1","1091","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Incongruent","Short","S1","O2","R2","1064","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Congruent","Short","S2","O2","R2","1069","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O1","R1","2147","1",NA,"True",NA,NA,"TooSlow"
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","907","1",NA,"False",NA,NA,NA
"28","OR-priming-baseline","female","20","1","2","Test","Baseline","Short","S3","O2","R2","816","1",NA,"False",NA,NA,NA
